file,asset,channel,name_size,width,height,mips,format,format_id,cube,bytes
citadel-elite-eic_glow_512.atf,citadel-elite-eic,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,108923
citadel-elite-mmo_diffuse_128.atf,citadel-elite-mmo,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9340
citadel-elite-mmo_diffuse_256.atf,citadel-elite-mmo,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27776
citadel-elite-mmo_diffuse_512.atf,citadel-elite-mmo,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,88037
citadel-elite-mmo_glow_128.atf,citadel-elite-mmo,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10676
citadel-elite-mmo_glow_256.atf,citadel-elite-mmo,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32360
citadel-elite-mmo_glow_512.atf,citadel-elite-mmo,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106632
citadel-elite-vru_diffuse_128.atf,citadel-elite-vru,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9206
citadel-elite-vru_diffuse_256.atf,citadel-elite-vru,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27481
citadel-elite-vru_diffuse_512.atf,citadel-elite-vru,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,88824
citadel-elite-vru_glow_128.atf,citadel-elite-vru,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10688
citadel-elite-vru_glow_256.atf,citadel-elite-vru,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32094
citadel-elite-vru_glow_512.atf,citadel-elite-vru,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106432
citadel-fortify_diffuse_128.atf,citadel-fortify,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3588
citadel-fortify_diffuse_256.atf,citadel-fortify,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6284
citadel-fortify_diffuse_512.atf,citadel-fortify,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,13041
citadel-fortify_normal_128.atf,citadel-fortify,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11559
citadel-fortify_normal_256.atf,citadel-fortify,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38839
citadel-fortify_normal_512.atf,citadel-fortify,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,136964
citadel-fortify_specular_128.atf,citadel-fortify,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9145
citadel-fortify_specular_256.atf,citadel-fortify,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28698
citadel-fortify_specular_512.atf,citadel-fortify,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,97968
citadel-mmo-elite_diffuse_128.atf,citadel-mmo-elite,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9340
citadel-mmo-elite_diffuse_256.atf,citadel-mmo-elite,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27776
citadel-mmo-elite_diffuse_512.atf,citadel-mmo-elite,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,88037
citadel-mmo-elite_glow_128.atf,citadel-mmo-elite,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10676
citadel-mmo-elite_glow_256.atf,citadel-mmo-elite,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32360
citadel-mmo-elite_glow_512.atf,citadel-mmo-elite,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106632
citadel-mmo-veteran_diffuse_128.atf,citadel-mmo-veteran,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12133
citadel-mmo-veteran_diffuse_256.atf,citadel-mmo-veteran,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39278
citadel-mmo-veteran_diffuse_512.atf,citadel-mmo-veteran,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,135454
citadel-mmo_diffuse_128.atf,citadel-mmo,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11205
citadel-mmo_diffuse_256.atf,citadel-mmo,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35641
citadel-mmo_diffuse_512.atf,citadel-mmo,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123192
citadel-regular-eic_diffuse_128.atf,citadel-regular-eic,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10953
citadel-regular-eic_diffuse_256.atf,citadel-regular-eic,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35303
citadel-regular-eic_diffuse_512.atf,citadel-regular-eic,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,122046
citadel-regular-mmo_diffuse_128.atf,citadel-regular-mmo,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11205
citadel-regular-mmo_diffuse_256.atf,citadel-regular-mmo,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35641
citadel-regular-mmo_diffuse_512.atf,citadel-regular-mmo,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123192
citadel-regular-veteran_glow_128.atf,citadel-regular-veteran,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5129
citadel-regular-veteran_glow_256.atf,citadel-regular-veteran,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11159
citadel-regular-veteran_glow_512.atf,citadel-regular-veteran,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27070
citadel-regular-vru_diffuse_128.atf,citadel-regular-vru,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11084
citadel-regular-vru_diffuse_256.atf,citadel-regular-vru,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35606
citadel-regular-vru_diffuse_512.atf,citadel-regular-vru,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123819
citadel-veteran-eic_diffuse_128.atf,citadel-veteran-eic,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11910
citadel-veteran-eic_diffuse_256.atf,citadel-veteran-eic,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39367
citadel-veteran-eic_diffuse_512.atf,citadel-veteran-eic,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,136569
citadel-veteran-mmo_diffuse_128.atf,citadel-veteran-mmo,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12133
citadel-veteran-mmo_diffuse_256.atf,citadel-veteran-mmo,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39278
citadel-veteran-mmo_diffuse_512.atf,citadel-veteran-mmo,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,135454
citadel-veteran-vru_diffuse_128.atf,citadel-veteran-vru,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11947
citadel-veteran-vru_diffuse_256.atf,citadel-veteran-vru,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38963
citadel-veteran-vru_diffuse_512.atf,citadel-veteran-vru,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,134858
citadel-vru-elite_diffuse_128.atf,citadel-vru-elite,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9206
citadel-vru-elite_diffuse_256.atf,citadel-vru-elite,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27481
citadel-vru-elite_diffuse_512.atf,citadel-vru-elite,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,88824
citadel-vru-elite_glow_128.atf,citadel-vru-elite,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10688
citadel-vru-elite_glow_256.atf,citadel-vru-elite,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32094
citadel-vru-elite_glow_512.atf,citadel-vru-elite,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106432
citadel-vru-veteran_diffuse_128.atf,citadel-vru-veteran,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11947
citadel-vru-veteran_diffuse_256.atf,citadel-vru-veteran,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38963
citadel-vru-veteran_diffuse_512.atf,citadel-vru-veteran,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,134858
citadel-vru_diffuse_128.atf,citadel-vru,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11084
citadel-vru_diffuse_256.atf,citadel-vru,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35606
citadel-vru_diffuse_512.atf,citadel-vru,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123819
citadel_diffuse_128.atf,citadel,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9647
citadel_diffuse_256.atf,citadel,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30609
citadel_diffuse_512.atf,citadel,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,105503
citadel_glow_128.atf,citadel,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5129
citadel_glow_256.atf,citadel,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11159
citadel_glow_512.atf,citadel,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27070
citadel_normal_128.atf,citadel,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11549
citadel_normal_256.atf,citadel,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38382
citadel_normal_512.atf,citadel,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,135778
citadel_specular_128.atf,citadel,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9145
citadel_specular_256.atf,citadel,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28698
citadel_specular_512.atf,citadel,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,97968
clouds-darkred_diffuse_1024.atf,clouds-darkred,diffuse,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,319152
clouds-darkred_diffuse_128.atf,clouds-darkred,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,11834
clouds-darkred_diffuse_256.atf,clouds-darkred,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,31852
clouds-darkred_diffuse_512.atf,clouds-darkred,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,96633
clouds-green-yellow_diffuse_128.atf,clouds-green-yellow,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12331
clouds-green-yellow_diffuse_256.atf,clouds-green-yellow,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,33298
clouds-green-yellow_diffuse_512.atf,clouds-green-yellow,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,100682
clouds-green_diffuse_128.atf,clouds-green,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12382
clouds-green_diffuse_256.atf,clouds-green,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,33424
clouds-green_diffuse_512.atf,clouds-green,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,101387
clouds-lightblue_diffuse_128.atf,clouds-lightblue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,11179
clouds-lightblue_diffuse_256.atf,clouds-lightblue,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,29716
clouds-lightblue_diffuse_512.atf,clouds-lightblue,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,89329
clouds-yellow_diffuse_128.atf,clouds-yellow,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12040
clouds-yellow_diffuse_256.atf,clouds-yellow,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,32571
clouds-yellow_diffuse_512.atf,clouds-yellow,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,98994
clouds_blue_diffuse_128.atf,clouds_blue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,12267
clouds_blue_diffuse_256.atf,clouds_blue,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,33041
clouds_blue_diffuse_512.atf,clouds_blue,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,100426
clouds_grey_diffuse_128.atf,clouds_grey,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,11538
clouds_grey_diffuse_256.atf,clouds_grey,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,32993
clouds_grey_diffuse_512.atf,clouds_grey,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,101188
convict_diffuse_128.atf,convict,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11939
convict_diffuse_256.atf,convict,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39554
convict_diffuse_512.atf,convict,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,141767
convict_glow_128.atf,convict,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3048
convict_glow_256.atf,convict,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4952
convict_glow_512.atf,convict,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9211
convict_normal_128.atf,convict,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12333
convict_normal_256.atf,convict,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40783
convict_normal_512.atf,convict,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,140669
convict_specular_128.atf,convict,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10292
convict_specular_256.atf,convict,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34779
convict_specular_512.atf,convict,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,129443
corsair_diffuse_128.atf,corsair,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11565
corsair_diffuse_256.atf,corsair,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38685
corsair_diffuse_512.atf,corsair,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137813
corsair_glow_128.atf,corsair,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3848
corsair_glow_256.atf,corsair,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7526
corsair_glow_512.atf,corsair,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,16008
corsair_normal_128.atf,corsair,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12227
corsair_normal_256.atf,corsair,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40572
corsair_normal_512.atf,corsair,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,141735
corsair_specular_128.atf,corsair,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9798
corsair_specular_256.atf,corsair,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31786
corsair_specular_512.atf,corsair,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,112963
crazy-bot_diffuse_128.atf,crazy-bot,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10966
crazy-bot_diffuse_256.atf,crazy-bot,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35283
crazy-bot_diffuse_512.atf,crazy-bot,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,119999
crazy-bot_glow_128.atf,crazy-bot,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8377
crazy-bot_glow_256.atf,crazy-bot,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20542
crazy-bot_glow_512.atf,crazy-bot,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,50353
crazy-bot_normal_128.atf,crazy-bot,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10574
crazy-bot_normal_256.atf,crazy-bot,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32931
crazy-bot_normal_512.atf,crazy-bot,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107056
crazy-bot_specular_128.atf,crazy-bot,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9117
crazy-bot_specular_256.atf,crazy-bot,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28511
crazy-bot_specular_512.atf,crazy-bot,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,95794
cubikon_diffuse_128.atf,cubikon,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11409
cubikon_diffuse_256.atf,cubikon,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36616
cubikon_diffuse_512.atf,cubikon,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,128924
cubikon_glow_128.atf,cubikon,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10354
cubikon_glow_256.atf,cubikon,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31817
cubikon_glow_512.atf,cubikon,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107366
cubikon_normal_128.atf,cubikon,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11466
cubikon_normal_256.atf,cubikon,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40855
cubikon_normal_512.atf,cubikon,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,148895
cubikon_specular_128.atf,cubikon,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8935
cubikon_specular_256.atf,cubikon,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28884
cubikon_specular_512.atf,cubikon,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,101030
curcubitor-boss_diffuse_128.atf,curcubitor-boss,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12472
curcubitor-boss_diffuse_256.atf,curcubitor-boss,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38917
curcubitor-boss_diffuse_512.atf,curcubitor-boss,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,129220
curcubitor-boss_glow_128.atf,curcubitor-boss,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,3013
curcubitor-boss_glow_256.atf,curcubitor-boss,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4952
curcubitor-boss_glow_512.atf,curcubitor-boss,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8903
curcubitor-boss_normal_128.atf,curcubitor-boss,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10768
curcubitor-boss_normal_256.atf,curcubitor-boss,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33991
curcubitor-boss_normal_512.atf,curcubitor-boss,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,109309
curcubitor-boss_specular_128.atf,curcubitor-boss,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9527
curcubitor-boss_specular_256.atf,curcubitor-boss,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30698
curcubitor-boss_specular_512.atf,curcubitor-boss,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,107456
curcubitor_diffuse_128.atf,curcubitor,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12489
curcubitor_diffuse_256.atf,curcubitor,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,38651
curcubitor_diffuse_512.atf,curcubitor,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,127629
curcubitor_glow_128.atf,curcubitor,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11766
curcubitor_glow_256.atf,curcubitor,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35887
curcubitor_glow_512.atf,curcubitor,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,113700
curcubitor_normal_128.atf,curcubitor,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9341
curcubitor_normal_256.atf,curcubitor,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26895
curcubitor_normal_512.atf,curcubitor,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,86728
curcubitor_specular_128.atf,curcubitor,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8733
curcubitor_specular_256.atf,curcubitor,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26279
curcubitor_specular_512.atf,curcubitor,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,86471
cyborg-lava_diffuse_128.atf,cyborg-lava,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10769
cyborg-lava_diffuse_256.atf,cyborg-lava,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34573
cyborg-lava_diffuse_512.atf,cyborg-lava,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,117681
cyborg-lava_glow_128.atf,cyborg-lava,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6174
cyborg-lava_glow_256.atf,cyborg-lava,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12423
cyborg-lava_glow_512.atf,cyborg-lava,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27142
cyborg_diffuse_128.atf,cyborg,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10928
cyborg_diffuse_256.atf,cyborg,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34606
cyborg_diffuse_512.atf,cyborg,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,115304
cyborg_drone_diffuse_128.atf,cyborg_drone,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10458
cyborg_drone_diffuse_256.atf,cyborg_drone,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32247
cyborg_drone_diffuse_512.atf,cyborg_drone,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106585
cyborg_drone_glow_128.atf,cyborg_drone,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,5535
cyborg_drone_glow_256.atf,cyborg_drone,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11608
cyborg_drone_glow_512.atf,cyborg_drone,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27048
cyborg_drone_normal_128.atf,cyborg_drone,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11638
cyborg_drone_normal_256.atf,cyborg_drone,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,37376
cyborg_drone_normal_512.atf,cyborg_drone,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,123736
cyborg_drone_specular_128.atf,cyborg_drone,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9319
cyborg_drone_specular_256.atf,cyborg_drone,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,28984
cyborg_drone_specular_512.atf,cyborg_drone,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,94543
cyborg_glow_128.atf,cyborg,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4235
cyborg_glow_256.atf,cyborg,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8054
cyborg_glow_512.atf,cyborg,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,17316
cyborg_normal_128.atf,cyborg,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9931
cyborg_normal_256.atf,cyborg,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30121
cyborg_normal_512.atf,cyborg,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,94907
cyborg_specular_128.atf,cyborg,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10760
cyborg_specular_256.atf,cyborg,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33406
cyborg_specular_512.atf,cyborg,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,109799
defcom-raven_diffuse_128.atf,defcom-raven,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10139
defcom-raven_diffuse_256.atf,defcom-raven,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,32828
defcom-raven_diffuse_512.atf,defcom-raven,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,114628
defcom-violet_diffuse_128.atf,defcom-violet,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11924
defcom-violet_diffuse_256.atf,defcom-violet,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,40040
defcom-violet_diffuse_512.atf,defcom-violet,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,142814
defcom_diffuse_128.atf,defcom,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10617
